MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Mar19,Other,Transition from other care arrangements,2019-03-31,231.0,283.0,105.0,76.0,47.0,51.0,35.0,31.0,859.0
Mar19,Other,Unable to return home due to environmental reasons,2019-03-31,467.0,484.0,235.0,159.0,121.0,58.0,54.0,86.0,1664.0
Mar19,Total,Total clients,2019-03-31,24155.0,33515.0,12766.0,6861.0,6676.0,2516.0,1641.0,3298.0,91171.0
Mar20,Accommodation,Accommodation,2020-03-31,11996.0,16241.0,7397.0,2634.0,4320.0,1808.0,1230.0,1364.0,46920.0
Mar20,Accommodation,Housing crisis (e.g. eviction),2020-03-31,7577.0,10088.0,4208.0,1374.0,2777.0,1102.0,680.0,646.0,28436.0
Mar20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-03-31,4626.0,8344.0,3725.0,1294.0,1465.0,882.0,638.0,774.0,21721.0
Mar20,Accommodation,Previous accommodation ended,2020-03-31,3272.0,4627.0,2224.0,807.0,499.0,798.0,457.0,260.0,12931.0
Mar20,Covid,Covid-19,2020-03-31,462.0,602.0,224.0,96.0,13.0,45.0,86.0,21.0,1549.0
Mar20,Financial,Employment difficulties,2020-03-31,1343.0,1999.0,685.0,251.0,185.0,80.0,182.0,173.0,4898.0
Mar20,Financial,Financial,2020-03-31,11148.0,16143.0,6764.0,2597.0,1895.0,1258.0,1168.0,923.0,41853.0
Mar20,Financial,Financial difficulties,2020-03-31,8006.0,13015.0,5280.0,1929.0,1324.0,915.0,853.0,668.0,31958.0
Mar20,Financial,Housing affordability stress,2020-03-31,6474.0,9382.0,4065.0,1341.0,644.0,887.0,825.0,468.0,24079.0
Mar20,Financial,Problematic gambling,2020-03-31,79.0,52.0,35.0,5.0,7.0,7.0,1.0,6.0,192.0
Mar20,Financial,Unemployment,2020-03-31,2550.0,3202.0,1716.0,814.0,635.0,244.0,340.0,281.0,9776.0
Mar20,Health,Health,2020-03-31,5668.0,7575.0,2704.0,1648.0,1817.0,913.0,667.0,406.0,21375.0
Mar20,Health,Medical issues,2020-03-31,1563.0,2699.0,1071.0,549.0,565.0,351.0,256.0,174.0,7222.0
Mar20,Health,Mental health issues,2020-03-31,4313.0,5545.0,1708.0,1005.0,1323.0,733.0,488.0,140.0,15240.0
Mar20,Health,Problematic alcohol use,2020-03-31,604.0,567.0,271.0,279.0,170.0,78.0,63.0,120.0,2152.0
Mar20,Health,Problematic drug or substance use,2020-03-31,1459.0,1906.0,522.0,544.0,383.0,149.0,135.0,86.0,5182.0
Mar20,Interpersonal,Family and domestic violence,2020-03-31,7519.0,14300.0,3560.0,2479.0,1669.0,482.0,648.0,946.0,31547.0
Mar20,Interpersonal,Interpersonal relationships,2020-03-31,11323.0,18001.0,5679.0,3389.0,2381.0,1086.0,1011.0,1310.0,44099.0
Mar20,Interpersonal,Non-family violence,2020-03-31,419.0,736.0,260.0,160.0,31.0,91.0,47.0,42.0,1785.0
Mar20,Interpersonal,Relationship/family breakdown,2020-03-31,5704.0,5641.0,2590.0,1474.0,731.0,624.0,722.0,291.0,17757.0
Mar20,Interpersonal,Sexual abuse,2020-03-31,363.0,530.0,154.0,233.0,59.0,28.0,50.0,28.0,1445.0
Mar20,Interpersonal,Time out from family/other situation,2020-03-31,2056.0,2179.0,1306.0,750.0,159.0,406.0,267.0,362.0,7482.0
Mar20,Not stated,Not stated,2020-03-31,542.0,151.0,9.0,17.0,0.0,2.0,4.0,240.0,960.0
Mar20,Other,Discrimination including racial discrimination,2020-03-31,178.0,158.0,60.0,21.0,62.0,8.0,28.0,0.0,515.0
Mar20,Other,Disengagement with school or other education and training,2020-03-31,677.0,508.0,114.0,93.0,294.0,22.0,36.0,40.0,1781.0
Mar20,Other,Itinerant,2020-03-31,766.0,1093.0,304.0,302.0,346.0,234.0,20.0,158.0,3219.0
Mar20,Other,Lack of family and/or community support,2020-03-31,4466.0,5421.0,2814.0,1444.0,680.0,826.0,579.0,511.0,16734.0
Mar20,Other,Other,2020-03-31,7235.0,9156.0,4166.0,2318.0,1656.0,1141.0,868.0,1118.0,27637.0
Mar20,Other,Other (not elsewhere classified),2020-03-31,1506.0,2030.0,1113.0,561.0,189.0,114.0,196.0,427.0,6136.0
Mar20,Other,Transition from custodial arrangements,2020-03-31,537.0,1240.0,195.0,96.0,206.0,77.0,51.0,60.0,2461.0
Mar20,Other,Transition from foster care and child safety residential placements,2020-03-31,65.0,180.0,49.0,30.0,12.0,10.0,11.0,22.0,379.0
Mar20,Other,Transition from other care arrangements,2020-03-31,252.0,305.0,71.0,66.0,61.0,57.0,40.0,23.0,875.0
Mar20,Other,Unable to return home due to environmental reasons,2020-03-31,536.0,445.0,186.0,154.0,174.0,58.0,82.0,25.0,1660.0
Mar20,Total,Total clients,2020-03-31,24037.0,34067.0,12744.0,6214.0,6481.0,2435.0,1893.0,3246.0,90931.0
Mar21,Accommodation,Accommodation,2021-03-31,13241.0,15751.0,8064.0,3108.0,4600.0,1897.0,1135.0,1251.0,48941.0
Mar21,Accommodation,Housing crisis (e.g. eviction),2021-03-31,8256.0,9208.0,4917.0,1510.0,3048.0,1092.0,682.0,496.0,29182.0
Mar21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-03-31,5269.0,8362.0,4197.0,1741.0,1544.0,958.0,605.0,766.0,23400.0
Mar21,Accommodation,Previous accommodation ended,2021-03-31,3572.0,5328.0,2449.0,936.0,442.0,797.0,413.0,274.0,14200.0
Mar21,Covid,Covid-19,2021-03-31,452.0,2050.0,498.0,135.0,2.0,3.0,65.0,21.0,3226.0
Mar21,Financial,Employment difficulties,2021-03-31,1211.0,1575.0,602.0,255.0,171.0,47.0,158.0,135.0,4152.0
Mar21,Financial,Financial,2021-03-31,11335.0,15379.0,7287.0,2915.0,1594.0,1310.0,1123.0,931.0,41816.0
Mar21,Financial,Financial difficulties,2021-03-31,7871.0,12231.0,5572.0,2096.0,979.0,872.0,792.0,628.0,31010.0
Mar21,Financial,Housing affordability stress,2021-03-31,7065.0,8987.0,4568.0,1534.0,480.0,983.0,777.0,481.0,24849.0
Mar21,Financial,Problematic gambling,2021-03-31,99.0,53.0,39.0,8.0,16.0,5.0,7.0,9.0,236.0
Mar21,Financial,Unemployment,2021-03-31,2667.0,3369.0,1775.0,934.0,544.0,192.0,324.0,271.0,10067.0
Mar21,Health,Health,2021-03-31,6256.0,7540.0,3115.0,1951.0,1778.0,991.0,698.0,382.0,22682.0
Mar21,Health,Medical issues,2021-03-31,1789.0,2598.0,1310.0,627.0,500.0,360.0,236.0,175.0,7590.0
Mar21,Health,Mental health issues,2021-03-31,4993.0,5576.0,2093.0,1153.0,1337.0,790.0,518.0,117.0,16557.0
Mar21,Health,Problematic alcohol use,2021-03-31,605.0,602.0,313.0,380.0,185.0,76.0,78.0,127.0,2364.0
Mar21,Health,Problematic drug or substance use,2021-03-31,1520.0,2054.0,573.0,562.0,388.0,125.0,181.0,49.0,5447.0
Mar21,Interpersonal,Family and domestic violence,2021-03-31,8317.0,14132.0,3770.0,3114.0,1739.0,564.0,687.0,1169.0,33426.0
Mar21,Interpersonal,Interpersonal relationships,2021-03-31,12310.0,17933.0,5767.0,4228.0,2437.0,1236.0,1045.0,1480.0,46344.0
Mar21,Interpersonal,Non-family violence,2021-03-31,456.0,710.0,192.0,153.0,42.0,143.0,69.0,56.0,1821.0
Mar21,Interpersonal,Relationship/family breakdown,2021-03-31,5896.0,5792.0,2720.0,1785.0,688.0,644.0,741.0,365.0,18608.0
Mar21,Interpersonal,Sexual abuse,2021-03-31,397.0,505.0,158.0,272.0,80.0,53.0,26.0,26.0,1516.0
Mar21,Interpersonal,Time out from family/other situation,2021-03-31,2357.0,2209.0,1358.0,926.0,118.0,458.0,215.0,316.0,7953.0
Mar21,Not stated,Not stated,2021-03-31,247.0,185.0,13.0,17.0,0.0,2.0,6.0,429.0,898.0
Mar21,Other,Discrimination including racial discrimination,2021-03-31,157.0,145.0,53.0,20.0,85.0,8.0,29.0,3.0,500.0
Mar21,Other,Disengagement with school or other education and training,2021-03-31,639.0,448.0,148.0,161.0,262.0,21.0,24.0,37.0,1740.0
Mar21,Other,Itinerant,2021-03-31,730.0,1096.0,333.0,298.0,402.0,150.0,19.0,105.0,3129.0
Mar21,Other,Lack of family and/or community support,2021-03-31,4595.0,5302.0,3108.0,1740.0,597.0,776.0,568.0,491.0,17160.0
Mar21,Other,Other,2021-03-31,7402.0,9107.0,4408.0,2743.0,1628.0,1101.0,860.0,1004.0,28214.0
Mar21,Other,Other (not elsewhere classified),2021-03-31,1612.0,2179.0,1021.0,615.0,213.0,128.0,205.0,364.0,6336.0
Mar21,Other,Transition from custodial arrangements,2021-03-31,620.0,1194.0,175.0,118.0,207.0,81.0,47.0,42.0,2483.0
Mar21,Other,Transition from foster care and child safety residential placements,2021-03-31,80.0,162.0,64.0,44.0,22.0,9.0,7.0,27.0,415.0
Mar21,Other,Transition from other care arrangements,2021-03-31,270.0,338.0,103.0,81.0,47.0,58.0,35.0,25.0,957.0
Mar21,Other,Unable to return home due to environmental reasons,2021-03-31,466.0,422.0,172.0,211.0,150.0,61.0,63.0,50.0,1595.0
Mar21,Total,Total clients,2021-03-31,25093.0,32904.0,13555.0,7222.0,6736.0,2658.0,1892.0,3526.0,93362.0
Mar22,Accommodation,Accommodation,2022-03-31,13198.0,16415.0,8740.0,2986.0,4658.0,2077.0,1170.0,1182.0,50352.0
Mar22,Accommodation,Housing crisis (e.g. eviction),2022-03-31,8688.0,10136.0,5593.0,1585.0,3316.0,1206.0,686.0,451.0,31636.0
Mar22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-03-31,4981.0,8447.0,4464.0,1584.0,1190.0,1051.0,646.0,720.0,23067.0
Mar22,Accommodation,Previous accommodation ended,2022-03-31,3284.0,4888.0,2641.0,916.0,384.0,883.0,398.0,274.0,13660.0
Mar22,Covid,Covid-19,2022-03-31,387.0,1738.0,152.0,56.0,21.0,0.0,40.0,12.0,2406.0
Mar22,Financial,Employment difficulties,2022-03-31,1220.0,1433.0,540.0,333.0,163.0,63.0,143.0,133.0,4026.0
Mar22,Financial,Financial,2022-03-31,11327.0,15775.0,7798.0,2942.0,1652.0,1439.0,1148.0,863.0,42890.0
Mar22,Financial,Financial difficulties,2022-03-31,7843.0,12095.0,5732.0,2083.0,839.0,803.0,783.0,528.0,30677.0
Mar22,Financial,Housing affordability stress,2022-03-31,7537.0,9916.0,5122.0,1707.0,606.0,1153.0,771.0,524.0,27316.0
Mar22,Financial,Problematic gambling,2022-03-31,64.0,56.0,34.0,3.0,12.0,2.0,7.0,11.0,189.0
Mar22,Financial,Unemployment,2022-03-31,2420.0,3340.0,1464.0,915.0,575.0,207.0,293.0,262.0,9473.0
Mar22,Health,Health,2022-03-31,5876.0,7639.0,2897.0,1802.0,1612.0,1024.0,653.0,363.0,21850.0
Mar22,Health,Medical issues,2022-03-31,1840.0,2617.0,1205.0,610.0,558.0,382.0,228.0,149.0,7588.0
Mar22,Health,Mental health issues,2022-03-31,4770.0,5833.0,1949.0,1046.0,1178.0,797.0,471.0,122.0,16153.0
Mar22,Health,Problematic alcohol use,2022-03-31,494.0,705.0,282.0,387.0,167.0,87.0,67.0,136.0,2324.0
Mar22,Health,Problematic drug or substance use,2022-03-31,1179.0,2091.0,500.0,404.0,306.0,120.0,161.0,61.0,4821.0
Mar22,Interpersonal,Family and domestic violence,2022-03-31,7958.0,13649.0,3643.0,2861.0,1504.0,523.0,671.0,1064.0,31812.0
Mar22,Interpersonal,Interpersonal relationships,2022-03-31,11723.0,17099.0,5547.0,3868.0,2213.0,1222.0,1009.0,1322.0,43928.0
Mar22,Interpersonal,Non-family violence,2022-03-31,401.0,670.0,254.0,118.0,36.0,125.0,51.0,58.0,1713.0
Mar22,Interpersonal,Relationship/family breakdown,2022-03-31,5787.0,5516.0,2526.0,1369.0,682.0,684.0,705.0,304.0,17563.0
Mar22,Interpersonal,Sexual abuse,2022-03-31,287.0,613.0,171.0,192.0,72.0,35.0,30.0,31.0,1430.0
Mar22,Interpersonal,Time out from family/other situation,2022-03-31,2228.0,2170.0,1232.0,840.0,78.0,435.0,214.0,257.0,7454.0
Mar22,Not stated,Not stated,2022-03-31,154.0,193.0,10.0,9.0,0.0,26.0,5.0,462.0,857.0
Mar22,Other,Discrimination including racial discrimination,2022-03-31,129.0,152.0,62.0,34.0,53.0,4.0,24.0,5.0,463.0
Mar22,Other,Disengagement with school or other education and training,2022-03-31,486.0,331.0,152.0,88.0,279.0,20.0,14.0,45.0,1415.0
Mar22,Other,Itinerant,2022-03-31,659.0,964.0,289.0,303.0,284.0,167.0,41.0,78.0,2783.0
Mar22,Other,Lack of family and/or community support,2022-03-31,4757.0,5131.0,3110.0,1411.0,509.0,833.0,465.0,478.0,16683.0
Mar22,Other,Other,2022-03-31,7095.0,8905.0,4512.0,2312.0,1436.0,1213.0,785.0,944.0,27179.0
Mar22,Other,Other (not elsewhere classified),2022-03-31,1332.0,1959.0,1131.0,517.0,177.0,160.0,196.0,301.0,5772.0
Mar22,Other,Transition from custodial arrangements,2022-03-31,457.0,1363.0,213.0,97.0,232.0,96.0,46.0,64.0,2567.0
Mar22,Other,Transition from foster care and child safety residential placements,2022-03-31,87.0,143.0,76.0,30.0,12.0,17.0,16.0,41.0,422.0
Mar22,Other,Transition from other care arrangements,2022-03-31,244.0,313.0,106.0,55.0,30.0,78.0,46.0,36.0,908.0
Mar22,Other,Unable to return home due to environmental reasons,2022-03-31,450.0,380.0,195.0,133.0,137.0,72.0,80.0,25.0,1471.0
Mar22,Total,Total clients,2022-03-31,24228.0,33116.0,14253.0,6907.0,6690.0,2910.0,1917.0,3313.0,93139.0
Mar23,Accommodation,Accommodation,2023-03-31,13474.0,16383.0,10108.0,3175.0,5035.0,1902.0,1188.0,1235.0,52409.0
Mar23,Accommodation,Housing crisis (e.g. eviction),2023-03-31,9139.0,10502.0,6805.0,1633.0,3614.0,1019.0,758.0,362.0,33796.0
Mar23,Accommodation,Inadequate or inappropriate dwelling conditions,2023-03-31,4810.0,8340.0,4965.0,1778.0,1256.0,1014.0,629.0,877.0,23650.0
Mar23,Accommodation,Previous accommodation ended,2023-03-31,3424.0,4635.0,2989.0,998.0,482.0,768.0,337.0,183.0,13801.0
Mar23,Covid,Covid-19,2023-03-31,82.0,738.0,26.0,5.0,4.0,0.0,23.0,10.0,888.0
Mar23,Financial,Financial,2023-03-31,11809.0,16400.0,9533.0,3172.0,1613.0,1240.0,1136.0,788.0,45637.0
Mar23,Health,Health,2023-03-31,5754.0,7622.0,3302.0,1815.0,1532.0,833.0,695.0,356.0,21891.0
Mar23,Health,Medical issues,2023-03-31,1734.0,2633.0,1395.0,639.0,519.0,293.0,213.0,156.0,7577.0
Mar23,Health,Mental health issues,2023-03-31,4619.0,5681.0,2249.0,1142.0,1119.0,651.0,521.0,121.0,16091.0
Mar23,Health,Problematic alcohol use,2023-03-31,496.0,685.0,319.0,303.0,138.0,78.0,67.0,113.0,2199.0
Mar23,Health,Problematic drug or substance use,2023-03-31,1198.0,2217.0,530.0,409.0,301.0,120.0,179.0,63.0,5015.0
Mar23,Interpersonal,Family and domestic violence,2023-03-31,8039.0,12831.0,4212.0,3386.0,1563.0,532.0,668.0,1108.0,32291.0
Mar23,Interpersonal,Interpersonal relationships,2023-03-31,11693.0,16210.0,6356.0,4313.0,2274.0,1157.0,1006.0,1381.0,44314.0
Mar23,Interpersonal,Non-family violence,2023-03-31,539.0,575.0,267.0,121.0,38.0,112.0,58.0,34.0,1744.0
Mar23,Interpersonal,Relationship/family breakdown,2023-03-31,5536.0,5478.0,2890.0,1432.0,745.0,676.0,688.0,242.0,17668.0
Mar23,Interpersonal,Sexual abuse,2023-03-31,346.0,569.0,200.0,206.0,69.0,41.0,41.0,21.0,1489.0
Mar23,Interpersonal,Time out from family/other situation,2023-03-31,2266.0,2180.0,1398.0,754.0,82.0,382.0,252.0,315.0,7626.0
Mar23,Not stated,Not stated,2023-03-31,270.0,176.0,14.0,18.0,0.0,33.0,6.0,276.0,791.0
Mar23,Other,Other,2023-03-31,6810.0,9489.0,5200.0,2573.0,1424.0,1026.0,778.0,887.0,28154.0
Mar23,Total,Total clients,2023-03-31,24775.0,32753.0,16243.0,7543.0,7146.0,2688.0,1952.0,3207.0,96090.0
May18,Accommodation,Accommodation,2018-05-31,13172.0,16729.0,7270.0,2326.0,4175.0,1703.0,1043.0,1532.0,47847.0
May18,Accommodation,Housing crisis (e.g. eviction),2018-05-31,9200.0,11770.0,4816.0,1367.0,2365.0,1172.0,654.0,764.0,32073.0
May18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-05-31,4716.0,7670.0,3442.0,1116.0,1674.0,828.0,466.0,922.0,20804.0
May18,Accommodation,Previous accommodation ended,2018-05-31,3752.0,4316.0,1908.0,732.0,470.0,773.0,359.0,231.0,12524.0
May18,Financial,Employment difficulties,2018-05-31,1105.0,1244.0,634.0,254.0,162.0,50.0,81.0,119.0,3649.0
May18,Financial,Financial,2018-05-31,11286.0,15012.0,6749.0,2475.0,1607.0,1052.0,864.0,948.0,39929.0
May18,Financial,Financial difficulties,2018-05-31,8343.0,12405.0,5249.0,1917.0,1014.0,749.0,589.0,677.0,30905.0
May18,Financial,Housing affordability stress,2018-05-31,6508.0,8215.0,4303.0,1187.0,525.0,754.0,596.0,465.0,22535.0
May18,Financial,Problematic gambling,2018-05-31,112.0,89.0,38.0,10.0,12.0,2.0,5.0,7.0,275.0
May18,Financial,Unemployment,2018-05-31,2630.0,2721.0,1491.0,653.0,521.0,192.0,154.0,191.0,8541.0
May18,Health,Health,2018-05-31,5925.0,7048.0,2614.0,1302.0,1568.0,838.0,516.0,492.0,20270.0
May18,Health,Medical issues,2018-05-31,1930.0,2497.0,1059.0,396.0,525.0,343.0,175.0,189.0,7108.0
May18,Health,Mental health issues,2018-05-31,4285.0,5081.0,1648.0,758.0,1070.0,629.0,370.0,169.0,13985.0
May18,Health,Problematic alcohol use,2018-05-31,759.0,668.0,390.0,227.0,206.0,84.0,52.0,183.0,2568.0
May18,Health,Problematic drug or substance use,2018-05-31,1516.0,1808.0,472.0,458.0,318.0,124.0,101.0,76.0,4868.0
May18,Interpersonal,Family and domestic violence,2018-05-31,7329.0,14381.0,3107.0,2420.0,1923.0,413.0,523.0,930.0,30981.0
May18,Interpersonal,Interpersonal relationships,2018-05-31,11319.0,18242.0,4974.0,3378.0,2603.0,1032.0,867.0,1186.0,43535.0
May18,Interpersonal,Non-family violence,2018-05-31,512.0,641.0,173.0,111.0,51.0,94.0,42.0,41.0,1665.0
May18,Interpersonal,Relationship/family breakdown,2018-05-31,6037.0,5694.0,2366.0,1420.0,652.0,612.0,655.0,356.0,17781.0
May18,Interpersonal,Sexual abuse,2018-05-31,423.0,511.0,136.0,168.0,68.0,19.0,21.0,25.0,1371.0
May18,Interpersonal,Time out from family/other situation,2018-05-31,2148.0,1969.0,1098.0,698.0,200.0,377.0,210.0,289.0,6986.0
May18,Not stated,Not stated,2018-05-31,308.0,204.0,9.0,104.0,0.0,0.0,5.0,16.0,643.0
May18,Other,Discrimination including racial discrimination,2018-05-31,123.0,128.0,34.0,20.0,76.0,3.0,5.0,3.0,392.0
May18,Other,Disengagement with school or other education and training,2018-05-31,607.0,558.0,92.0,139.0,271.0,15.0,35.0,86.0,1803.0
May18,Other,Itinerant,2018-05-31,664.0,879.0,378.0,99.0,330.0,204.0,13.0,67.0,2631.0
May18,Other,Lack of family and/or community support,2018-05-31,5009.0,5147.0,2674.0,1101.0,604.0,668.0,449.0,543.0,16179.0
May18,Other,Other,2018-05-31,7596.0,9363.0,3910.0,1765.0,1552.0,1018.0,720.0,1079.0,26962.0
May18,Other,Other (not elsewhere classified),2018-05-31,1655.0,3112.0,931.0,512.0,227.0,147.0,148.0,484.0,7216.0
May18,Other,Transition from custodial arrangements,2018-05-31,605.0,1024.0,144.0,86.0,219.0,69.0,52.0,86.0,2285.0
May18,Other,Transition from foster care and child safety residential placements,2018-05-31,112.0,187.0,67.0,45.0,10.0,20.0,7.0,41.0,489.0
May18,Other,Transition from other care arrangements,2018-05-31,227.0,252.0,83.0,79.0,76.0,45.0,32.0,17.0,811.0
May18,Other,Unable to return home due to environmental reasons,2018-05-31,556.0,444.0,175.0,163.0,112.0,51.0,74.0,22.0,1597.0
May18,Total,Total clients,2018-05-31,23745.0,34338.0,12162.0,5927.0,6616.0,2222.0,1659.0,3046.0,89483.0
May19,Accommodation,Accommodation,2019-05-31,12591.0,16710.0,7510.0,2712.0,4330.0,1889.0,1008.0,1336.0,47999.0
May19,Accommodation,Housing crisis (e.g. eviction),2019-05-31,8362.0,10702.0,4673.0,1635.0,2623.0,1158.0,607.0,641.0,30372.0
May19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-05-31,4781.0,8369.0,3622.0,1253.0,1515.0,976.0,434.0,769.0,21697.0
May19,Accommodation,Previous accommodation ended,2019-05-31,3747.0,4518.0,2099.0,850.0,500.0,835.0,326.0,181.0,13044.0
May19,Financial,Employment difficulties,2019-05-31,1406.0,1559.0,636.0,251.0,146.0,83.0,90.0,135.0,4305.0
May19,Financial,Financial,2019-05-31,11478.0,16042.0,6721.0,2987.0,1585.0,1363.0,895.0,876.0,41892.0
May19,Financial,Financial difficulties,2019-05-31,8286.0,12691.0,5258.0,2272.0,1023.0,989.0,654.0,558.0,31689.0
May19,Financial,Housing affordability stress,2019-05-31,6610.0,9789.0,4131.0,1643.0,476.0,1003.0,571.0,493.0,24702.0
May19,Financial,Problematic gambling,2019-05-31,107.0,66.0,41.0,9.0,20.0,4.0,5.0,6.0,258.0
May19,Financial,Unemployment,2019-05-31,2750.0,3191.0,1464.0,881.0,504.0,239.0,226.0,193.0,9443.0
May19,Health,Health,2019-05-31,6167.0,7690.0,2659.0,1726.0,1570.0,1013.0,479.0,434.0,21708.0
May19,Health,Medical issues,2019-05-31,1864.0,2732.0,1062.0,569.0,510.0,387.0,152.0,173.0,7444.0
May19,Health,Mental health issues,2019-05-31,4471.0,5596.0,1714.0,1036.0,1104.0,788.0,374.0,134.0,15199.0
May19,Health,Problematic alcohol use,2019-05-31,708.0,649.0,311.0,281.0,162.0,99.0,44.0,159.0,2412.0
May19,Health,Problematic drug or substance use,2019-05-31,1620.0,1986.0,472.0,551.0,347.0,154.0,104.0,78.0,5309.0
May19,Interpersonal,Family and domestic violence,2019-05-31,7379.0,14055.0,3260.0,2791.0,1866.0,489.0,506.0,981.0,31272.0
May19,Interpersonal,Interpersonal relationships,2019-05-31,11400.0,17928.0,5186.0,3737.0,2513.0,1200.0,835.0,1251.0,43970.0
May19,Interpersonal,Non-family violence,2019-05-31,497.0,782.0,180.0,166.0,48.0,122.0,60.0,60.0,1915.0
May19,Interpersonal,Relationship/family breakdown,2019-05-31,5894.0,5908.0,2389.0,1591.0,595.0,719.0,609.0,360.0,18052.0
May19,Interpersonal,Sexual abuse,2019-05-31,415.0,578.0,163.0,205.0,62.0,44.0,38.0,37.0,1542.0
May19,Interpersonal,Time out from family/other situation,2019-05-31,2171.0,2248.0,1102.0,787.0,196.0,515.0,193.0,289.0,7497.0
May19,Not stated,Not stated,2019-05-31,530.0,165.0,12.0,29.0,0.0,4.0,4.0,121.0,864.0
May19,Other,Discrimination including racial discrimination,2019-05-31,170.0,164.0,38.0,33.0,59.0,5.0,6.0,2.0,477.0
May19,Other,Disengagement with school or other education and training,2019-05-31,701.0,486.0,133.0,104.0,246.0,22.0,19.0,35.0,1745.0
May19,Other,Itinerant,2019-05-31,705.0,1083.0,335.0,224.0,362.0,225.0,11.0,109.0,3050.0
May19,Other,Lack of family and/or community support,2019-05-31,4733.0,5456.0,2549.0,1483.0,544.0,844.0,461.0,488.0,16547.0
May19,Other,Other,2019-05-31,7533.0,9277.0,4072.0,2415.0,1448.0,1151.0,728.0,1235.0,27831.0
May19,Other,Other (not elsewhere classified),2019-05-31,1873.0,2086.0,1205.0,649.0,174.0,115.0,183.0,595.0,6880.0
May19,Other,Transition from custodial arrangements,2019-05-31,643.0,1274.0,180.0,117.0,189.0,79.0,39.0,61.0,2582.0
May19,Other,Transition from foster care and child safety residential placements,2019-05-31,92.0,182.0,61.0,41.0,17.0,13.0,7.0,32.0,445.0
May19,Other,Transition from other care arrangements,2019-05-31,250.0,305.0,93.0,74.0,55.0,60.0,32.0,40.0,909.0
May19,Other,Unable to return home due to environmental reasons,2019-05-31,511.0,482.0,222.0,174.0,111.0,54.0,54.0,38.0,1646.0
May19,Total,Total clients,2019-05-31,24016.0,34310.0,12679.0,6851.0,6638.0,2529.0,1643.0,3223.0,91673.0
May20,Accommodation,Accommodation,2020-05-31,11674.0,16315.0,7744.0,2495.0,4215.0,1734.0,1236.0,1268.0,46610.0
May20,Accommodation,Housing crisis (e.g. eviction),2020-05-31,7151.0,9852.0,4545.0,1218.0,2709.0,1006.0,678.0,549.0,27683.0
May20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-05-31,4740.0,9000.0,4092.0,1335.0,1496.0,891.0,703.0,728.0,22952.0
May20,Accommodation,Previous accommodation ended,2020-05-31,3273.0,5294.0,2300.0,850.0,441.0,809.0,461.0,267.0,13681.0
May20,Covid,Covid-19,2020-05-31,913.0,3597.0,1247.0,213.0,44.0,41.0,160.0,33.0,6247.0
