DATE,MONTH,SEX,CLIENT GROUP,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL,NSW_POPULATION,VIC_POPULATION,QLD_POPULATION,WA_POPULATION,SA_POPULATION,TAS_POPULATION,ACT_POPULATION,NT_POPULATION,NATIONAL_POPULATION,NATIONAL_PER_10k,NSW_PER_10k,NSW_PROPORTION_OF_NATIONAL,NSW_PROPORTION_OF_NATIONAL_PER_10k,NSW_PROPORTION_OF_NATIONAL_POPULATION,NSW_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,VIC_PER_10k,VIC_PROPORTION_OF_NATIONAL,VIC_PROPORTION_OF_NATIONAL_PER_10k,VIC_PROPORTION_OF_NATIONAL_POPULATION,VIC_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,QLD_PER_10k,QLD_PROPORTION_OF_NATIONAL,QLD_PROPORTION_OF_NATIONAL_PER_10k,QLD_PROPORTION_OF_NATIONAL_POPULATION,QLD_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,WA_PER_10k,WA_PROPORTION_OF_NATIONAL,WA_PROPORTION_OF_NATIONAL_PER_10k,WA_PROPORTION_OF_NATIONAL_POPULATION,WA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,SA_PER_10k,SA_PROPORTION_OF_NATIONAL,SA_PROPORTION_OF_NATIONAL_PER_10k,SA_PROPORTION_OF_NATIONAL_POPULATION,SA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,TAS_PER_10k,TAS_PROPORTION_OF_NATIONAL,TAS_PROPORTION_OF_NATIONAL_PER_10k,TAS_PROPORTION_OF_NATIONAL_POPULATION,TAS_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,ACT_PER_10k,ACT_PROPORTION_OF_NATIONAL,ACT_PROPORTION_OF_NATIONAL_PER_10k,ACT_PROPORTION_OF_NATIONAL_POPULATION,ACT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,NT_PER_10k,NT_PROPORTION_OF_NATIONAL,NT_PROPORTION_OF_NATIONAL_PER_10k,NT_PROPORTION_OF_NATIONAL_POPULATION,NT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP
2020-02-29,Feb20,Female,Number of clients who have experienced family and domestic violence,5929.0,11435.0,3062.0,2077.0,1522.0,394.0,442.0,778.0,25590.0,4068863.0,3327810.0,2589061.0,1343735.0,900160.0,279447.0,222767.0,120727.0,12854806.0,19.9,14.6,23.2,73.2,31.7,73.2,34.4,44.7,172.6,25.9,172.6,11.8,12.0,59.4,20.1,59.4,15.5,8.1,77.6,10.5,77.6,16.9,5.9,84.9,7.0,84.9,14.1,1.5,70.8,2.2,70.8,19.8,1.7,99.7,1.7,99.7,64.4,3.0,323.7,0.9,323.7
2020-02-29,Feb20,Female,Number of indigenous clients,4209.0,2193.0,2792.0,1757.0,991.0,219.0,159.0,1726.0,14010.0,4068863.0,3327810.0,2589061.0,1343735.0,900160.0,279447.0,222767.0,120727.0,12854806.0,10.9,10.3,30.0,94.9,31.7,94.9,6.6,15.7,60.5,25.9,60.5,10.8,19.9,98.9,20.1,98.9,13.1,12.5,120.0,10.5,120.0,11.0,7.1,101.0,7.0,101.0,7.8,1.6,71.9,2.2,71.9,7.1,1.1,65.5,1.7,65.5,143.0,12.3,1311.8,0.9,1311.8
2020-02-29,Feb20,Male,Number of clients with a current mental health issue,2945.0,3626.0,1176.0,555.0,618.0,507.0,251.0,123.0,9782.0,4068863.0,3327810.0,2589061.0,1343735.0,900160.0,279447.0,222767.0,120727.0,12854806.0,7.6,7.2,30.1,95.1,31.7,95.1,10.9,37.1,143.2,25.9,143.2,4.5,12.0,59.7,20.1,59.7,4.1,5.7,54.3,10.5,54.3,6.9,6.3,90.2,7.0,90.2,18.1,5.2,238.4,2.2,238.4,11.3,2.6,148.1,1.7,148.1,10.2,1.3,133.9,0.9,133.9
2020-02-29,Feb20,Female,Number of nights in short-term/emergency accommodation,26700.0,24900.0,41341.0,11276.0,4165.0,4378.0,4546.0,3173.0,120479.0,4068863.0,3327810.0,2589061.0,1343735.0,900160.0,279447.0,222767.0,120727.0,12854806.0,93.7,65.6,22.2,70.0,31.7,70.0,74.8,20.7,79.8,25.9,79.8,159.7,34.3,170.4,20.1,170.4,83.9,9.4,89.5,10.5,89.5,46.3,3.5,49.4,7.0,49.4,156.7,3.6,167.2,2.2,167.2,204.1,3.8,217.7,1.7,217.7,262.8,2.6,280.4,0.9,280.4
2020-02-29,Feb20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,126.0,893.0,164.0,77.0,68.0,74.0,20.0,15.0,1436.0,4068863.0,3327810.0,2589061.0,1343735.0,900160.0,279447.0,222767.0,120727.0,12854806.0,1.1,0.3,8.8,27.7,31.7,27.7,2.7,62.2,240.2,25.9,240.2,0.6,11.4,56.7,20.1,56.7,0.6,5.4,51.3,10.5,51.3,0.8,4.7,67.6,7.0,67.6,2.6,5.2,237.1,2.2,237.1,0.9,1.4,80.4,1.7,80.4,1.2,1.0,111.2,0.9,111.2
2020-03-31,Mar20,Total,Number of clients who have experienced family and domestic violence,8056.0,14676.0,3788.0,2598.0,1763.0,503.0,699.0,1018.0,33040.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,12.9,9.9,24.4,77.0,31.7,77.0,22.2,44.4,172.0,25.8,172.0,7.3,11.5,57.0,20.1,57.0,9.6,7.9,74.5,10.6,74.5,9.9,5.3,76.5,7.0,76.5,9.0,1.5,70.2,2.2,70.2,15.8,2.1,122.4,1.7,122.4,41.2,3.1,319.7,1.0,319.7
2020-03-31,Mar20,Total,Number of indigenous clients,6959.0,3520.0,4350.0,2540.0,1675.0,366.0,293.0,2702.0,22353.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,8.7,8.6,31.1,98.4,31.7,98.4,5.3,15.7,61.0,25.8,61.0,8.4,19.5,96.8,20.1,96.8,9.4,11.4,107.6,10.6,107.6,9.4,7.5,107.4,7.0,107.4,6.6,1.6,75.5,2.2,75.5,6.6,1.3,75.8,1.7,75.8,109.4,12.1,1254.4,1.0,1254.4
2020-03-31,Mar20,Total,Number of clients with a current mental health issue,7834.0,9725.0,3105.0,1723.0,1858.0,1136.0,656.0,329.0,26333.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,10.3,9.7,29.7,94.0,31.7,94.0,14.7,36.9,143.0,25.8,143.0,6.0,11.8,58.6,20.1,58.6,6.4,6.5,62.0,10.6,62.0,10.4,7.1,101.1,7.0,101.1,20.4,4.3,198.9,2.2,198.9,14.8,2.5,144.1,1.7,144.1,13.3,1.2,129.6,1.0,129.6
2020-03-31,Mar20,Female,Number of clients who are homeless,5755.0,8028.0,3806.0,1451.0,1530.0,810.0,569.0,625.0,22526.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,17.4,14.1,25.5,80.8,31.6,80.8,24.0,35.6,137.7,25.9,137.7,14.6,16.9,83.8,20.2,83.8,10.7,6.4,61.5,10.5,61.5,16.9,6.8,96.9,7.0,96.9,28.8,3.6,165.3,2.2,165.3,25.4,2.5,145.4,1.7,145.4,51.6,2.8,295.5,0.9,295.5
2020-03-31,Mar20,Female,Number of clients accommodated in short-term/emergency accommodation,1354.0,1851.0,1991.0,1067.0,226.0,251.0,192.0,371.0,7293.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,5.6,3.3,18.6,58.7,31.6,58.7,5.5,25.4,98.0,25.9,98.0,7.7,27.3,135.5,20.2,135.5,7.9,14.6,139.6,10.5,139.6,2.5,3.1,44.2,7.0,44.2,8.9,3.4,158.2,2.2,158.2,8.6,2.6,151.5,1.7,151.5,30.6,5.1,541.8,0.9,541.8
2020-03-31,Mar20,Female,Number of clients with a current mental health issue,4938.0,6065.0,1959.0,1157.0,1205.0,633.0,411.0,201.0,16548.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,12.8,12.1,29.8,94.4,31.6,94.4,18.1,36.7,141.6,25.9,141.6,7.5,11.8,58.7,20.2,58.7,8.6,7.0,66.7,10.5,66.7,13.3,7.3,103.9,7.0,103.9,22.5,3.8,175.9,2.2,175.9,18.3,2.5,142.9,1.7,142.9,16.6,1.2,129.4,0.9,129.4
2020-03-31,Mar20,Female,Number of clients financially assisted with payments for short term/emergency accommodation,142.0,908.0,144.0,67.0,75.0,63.0,23.0,30.0,1451.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,1.1,0.3,9.8,31.0,31.6,31.0,2.7,62.6,241.7,25.9,241.7,0.6,9.9,49.2,20.2,49.2,0.5,4.6,44.1,10.5,44.1,0.8,5.2,73.8,7.0,73.8,2.2,4.3,199.6,2.2,199.6,1.0,1.6,91.2,1.7,91.2,2.5,2.1,220.2,0.9,220.2
2020-03-31,Mar20,Female,Number of clients who have experienced family and domestic violence,5986.0,11596.0,2876.0,2060.0,1495.0,388.0,483.0,800.0,25627.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,19.8,14.7,23.4,73.9,31.6,73.9,34.7,45.2,174.8,25.9,174.8,11.1,11.2,55.7,20.2,55.7,15.2,8.0,76.7,10.5,76.7,16.5,5.8,83.3,7.0,83.3,13.8,1.5,69.6,2.2,69.6,21.5,1.9,108.5,1.7,108.5,66.0,3.1,332.5,0.9,332.5
2020-03-31,Mar20,Female,Number of nights in short-term/emergency accommodation,27574.0,25876.0,44407.0,11877.0,3924.0,4539.0,5102.0,3294.0,126593.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,98.1,67.6,21.8,68.9,31.6,68.9,77.4,20.4,79.0,25.9,79.0,170.7,35.1,174.1,20.2,174.1,87.8,9.4,89.5,10.5,89.5,43.4,3.1,44.2,7.0,44.2,161.6,3.6,164.8,2.2,164.8,227.4,4.0,232.0,1.7,232.0,271.7,2.6,277.1,0.9,277.1
2020-03-31,Mar20,Female,Number of indigenous clients,4227.0,2210.0,2728.0,1691.0,1050.0,208.0,170.0,1768.0,14005.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,10.8,10.4,30.2,95.5,31.6,95.5,6.6,15.8,61.0,25.9,61.0,10.5,19.5,96.7,20.2,96.7,12.5,12.1,115.2,10.5,115.2,11.6,7.5,107.0,7.0,107.0,7.4,1.5,68.3,2.2,68.3,7.6,1.2,69.9,1.7,69.9,145.9,12.6,1344.5,0.9,1344.5
2020-03-31,Mar20,Total,Number of nights in short-term/emergency accommodation,49506.0,47889.0,81216.0,20773.0,7666.0,7715.0,8412.0,5131.0,228308.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,89.1,61.0,21.7,68.5,31.7,68.5,72.4,21.0,81.2,25.8,81.2,157.6,35.6,176.9,20.1,176.9,76.8,9.1,86.2,10.6,86.2,42.9,3.4,48.1,7.0,48.1,138.8,3.4,155.8,2.2,155.8,189.9,3.7,213.1,1.7,213.1,207.8,2.2,233.2,1.0,233.2
2020-03-31,Mar20,Female,Number of clients with problematic drug or alcohol issues,970.0,1150.0,405.0,444.0,245.0,98.0,95.0,105.0,3510.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,2.7,2.4,27.6,87.4,31.6,87.4,3.4,32.8,126.6,25.9,126.6,1.6,11.5,57.3,20.2,57.3,3.3,12.6,120.7,10.5,120.7,2.7,7.0,99.6,7.0,99.6,3.5,2.8,128.4,2.2,128.4,4.2,2.7,155.8,1.7,155.8,8.7,3.0,318.6,0.9,318.6
2020-03-31,Mar20,Male,Number of clients accommodated in short-term/emergency accommodation,1136.0,1760.0,1705.0,645.0,199.0,196.0,126.0,135.0,5896.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,4.6,2.8,19.3,60.8,31.7,60.8,5.4,29.9,115.9,25.7,115.9,6.7,28.9,144.1,20.1,144.1,4.8,10.9,102.8,10.6,102.8,2.3,3.4,48.6,6.9,48.6,7.1,3.3,153.6,2.2,153.6,5.8,2.1,124.3,1.7,124.3,10.7,2.3,231.6,1.0,231.6
2020-03-31,Mar20,Total,Number of clients financially assisted with payments for short term/emergency accommodation,205.0,1813.0,205.0,78.0,89.0,98.0,32.0,33.0,2551.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,1.0,0.3,8.0,25.4,31.7,25.4,2.7,71.1,275.3,25.8,275.3,0.4,8.0,40.0,20.1,40.0,0.3,3.1,29.0,10.6,29.0,0.5,3.5,50.0,7.0,50.0,1.8,3.8,177.1,2.2,177.1,0.7,1.3,72.6,1.7,72.6,1.3,1.3,134.2,1.0,134.2
2020-03-31,Mar20,Total,Number of clients accommodated in short-term/emergency accommodation,2490.0,3611.0,3696.0,1712.0,425.0,447.0,318.0,506.0,13189.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,5.1,3.1,18.9,59.6,31.7,59.6,5.5,27.4,106.0,25.8,106.0,7.2,28.0,139.3,20.1,139.3,6.3,13.0,122.9,10.6,122.9,2.4,3.2,46.2,7.0,46.2,8.0,3.4,156.2,2.2,156.2,7.2,2.4,139.5,1.7,139.5,20.5,3.8,398.1,1.0,398.1
2020-03-31,Mar20,Total,Number of clients with problematic drug or alcohol issues,2013.0,2564.0,855.0,789.0,580.0,253.0,188.0,232.0,7470.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,2.9,2.5,26.9,85.1,31.7,85.1,3.9,34.3,132.9,25.8,132.9,1.7,11.4,56.9,20.1,56.9,2.9,10.6,100.0,10.6,100.0,3.2,7.8,111.3,7.0,111.3,4.6,3.4,156.1,2.2,156.1,4.2,2.5,145.6,1.7,145.6,9.4,3.1,322.3,1.0,322.3
2020-03-31,Mar20,Male,Number of clients who have experienced family and domestic violence,2070.0,3080.0,912.0,538.0,268.0,115.0,216.0,218.0,7413.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,5.8,5.1,27.9,88.1,31.7,88.1,9.4,41.5,161.4,25.7,161.4,3.6,12.3,61.3,20.1,61.3,4.0,7.3,68.2,10.6,68.2,3.0,3.6,52.0,6.9,52.0,4.2,1.6,71.7,2.2,71.7,9.9,2.9,169.4,1.7,169.4,17.3,2.9,297.4,1.0,297.4
2020-03-31,Mar20,Male,Number of indigenous clients,2732.0,1310.0,1622.0,849.0,625.0,158.0,123.0,934.0,8348.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,6.6,6.8,32.7,103.2,31.7,103.2,4.0,15.7,60.9,25.7,60.9,6.4,19.4,96.8,20.1,96.8,6.3,10.2,95.6,10.6,95.6,7.1,7.5,107.8,6.9,107.8,5.7,1.9,87.5,2.2,87.5,5.6,1.5,85.7,1.7,85.7,74.3,11.2,1131.5,1.0,1131.5
2020-03-31,Mar20,Female,Number of clients who are at risk of homelessness,7979.0,10849.0,3642.0,2360.0,2282.0,499.0,468.0,1120.0,29140.0,4081000.0,3341983.0,2601650.0,1352770.0,904519.0,280824.0,224326.0,121219.0,12910547.0,22.6,19.6,27.4,86.6,31.6,86.6,32.5,37.2,143.8,25.9,143.8,14.0,12.5,62.0,20.2,62.0,17.4,8.1,77.3,10.5,77.3,25.2,7.8,111.8,7.0,111.8,17.8,1.7,78.7,2.2,78.7,20.9,1.6,92.4,1.7,92.4,92.4,3.8,409.4,0.9,409.4
2020-03-31,Mar20,Male,Number of clients with problematic drug or alcohol issues,1043.0,1414.0,450.0,345.0,335.0,155.0,93.0,127.0,3960.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,3.1,2.6,26.3,83.1,31.7,83.1,4.3,35.7,138.7,25.7,138.7,1.8,11.4,56.6,20.1,56.6,2.5,8.7,81.9,10.6,81.9,3.8,8.5,121.8,6.9,121.8,5.6,3.9,180.9,2.2,180.9,4.3,2.3,136.6,1.7,136.6,10.1,3.2,324.3,1.0,324.3
2020-03-31,Mar20,Male,Number of clients with a current mental health issue,2896.0,3660.0,1146.0,566.0,653.0,503.0,245.0,128.0,9785.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,7.7,7.2,29.6,93.4,31.7,93.4,11.2,37.4,145.3,25.7,145.3,4.5,11.7,58.3,20.1,58.3,4.2,5.8,54.3,10.6,54.3,7.4,6.7,96.1,6.9,96.1,18.3,5.1,237.6,2.2,237.6,11.2,2.5,145.6,1.7,145.6,10.2,1.3,132.3,1.0,132.3
2020-03-31,Mar20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,63.0,905.0,61.0,11.0,14.0,35.0,9.0,3.0,1100.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,0.9,0.2,5.7,18.1,31.7,18.1,2.8,82.3,319.5,25.7,319.5,0.2,5.5,27.6,20.1,27.6,0.1,1.0,9.4,10.6,9.4,0.2,1.3,18.3,6.9,18.3,1.3,3.2,147.1,2.2,147.1,0.4,0.8,47.6,1.7,47.6,0.2,0.3,27.6,1.0,27.6
2020-03-31,Mar20,Male,Number of clients who are at risk of homelessness,4671.0,5596.0,2280.0,981.0,1297.0,356.0,336.0,561.0,16066.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,12.6,11.6,29.1,91.7,31.7,91.7,17.1,34.8,135.3,25.7,135.3,8.9,14.2,70.7,20.1,70.7,7.2,6.1,57.4,10.6,57.4,14.7,8.1,116.2,6.9,116.2,12.9,2.2,102.4,2.2,102.4,15.4,2.1,121.6,1.7,121.6,44.6,3.5,353.1,1.0,353.1
2020-03-31,Mar20,Male,Number of clients who are homeless,4630.0,6481.0,2698.0,1093.0,1104.0,693.0,463.0,484.0,17617.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,13.9,11.5,26.3,82.9,31.7,82.9,19.8,36.8,142.9,25.7,142.9,10.6,15.3,76.3,20.1,76.3,8.1,6.2,58.3,10.6,58.3,12.5,6.3,90.2,6.9,90.2,25.2,3.9,181.8,2.2,181.8,21.2,2.6,152.8,1.7,152.8,38.5,2.7,277.8,1.0,277.8
2020-03-31,Mar20,Total,Number of clients who are at risk of homelessness,12650.0,16445.0,5922.0,3341.0,3579.0,855.0,804.0,1681.0,45206.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,17.6,15.6,28.0,88.4,31.7,88.4,24.9,36.4,140.9,25.8,140.9,11.5,13.1,65.1,20.1,65.1,12.3,7.4,70.0,10.6,70.0,20.0,7.9,113.5,7.0,113.5,15.4,1.9,87.2,2.2,87.2,18.1,1.8,102.9,1.7,102.9,68.1,3.7,385.9,1.0,385.9
2020-03-31,Mar20,Total,Number of clients who are homeless,10385.0,14509.0,6504.0,2544.0,2634.0,1503.0,1032.0,1109.0,40143.0,8112001.0,6616636.0,5154305.0,2706350.0,1787847.0,555975.0,443035.0,246969.0,25627924.0,15.7,12.8,25.9,81.7,31.7,81.7,21.9,36.1,140.0,25.8,140.0,12.6,16.2,80.6,20.1,80.6,9.4,6.3,60.0,10.6,60.0,14.7,6.6,94.1,7.0,94.1,27.0,3.7,172.6,2.2,172.6,23.3,2.6,148.7,1.7,148.7,44.9,2.8,286.7,1.0,286.7
2020-03-31,Mar20,Male,Number of nights in short-term/emergency accommodation,21932.0,22013.0,36809.0,8896.0,3742.0,3176.0,3310.0,1837.0,101715.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,80.0,54.4,21.6,68.0,31.7,68.0,67.2,21.6,84.0,25.7,84.0,144.2,36.2,180.3,20.1,180.3,65.7,8.7,82.2,10.6,82.2,42.4,3.7,53.0,6.9,53.0,115.4,3.1,144.3,2.2,144.3,151.3,3.3,189.2,1.7,189.2,146.1,1.8,182.6,1.0,182.6
2020-04-30,Apr20,Total,Number of clients accommodated in short-term/emergency accommodation,1964.0,4680.0,3545.0,1317.0,468.0,416.0,329.0,343.0,13056.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,10.3,4.9,15.0,47.5,31.7,47.5,14.3,35.8,139.2,25.7,139.2,13.9,27.2,135.3,20.1,135.3,9.7,10.1,94.8,10.6,94.8,5.3,3.6,51.6,6.9,51.6,15.1,3.2,147.3,2.2,147.3,15.0,2.5,146.5,1.7,146.5,27.3,2.6,265.7,1.0,265.7
2020-04-30,Apr20,Total,Number of nights in short-term/emergency accommodation,38884.0,66505.0,76319.0,17221.0,7642.0,7084.0,8216.0,3377.0,225248.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,177.1,96.5,17.3,54.5,31.7,54.5,203.1,29.5,114.7,25.7,114.7,299.0,33.9,168.8,20.1,168.8,127.2,7.6,71.8,10.6,71.8,86.5,3.4,48.8,6.9,48.8,257.5,3.1,145.4,2.2,145.4,375.7,3.6,212.1,1.7,212.1,268.5,1.5,151.6,1.0,151.6
2020-04-30,Apr20,Total,Number of clients with problematic drug or alcohol issues,1956.0,2752.0,859.0,728.0,581.0,255.0,192.0,206.0,7523.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,5.9,4.9,26.0,82.0,31.7,82.0,8.4,36.6,142.1,25.7,142.1,3.4,11.4,56.9,20.1,56.9,5.4,9.7,90.9,10.6,90.9,6.6,7.7,111.2,6.9,111.2,9.3,3.4,156.7,2.2,156.7,8.8,2.6,148.4,1.7,148.4,16.4,2.7,276.9,1.0,276.9
2020-04-30,Apr20,Total,Number of clients who are at risk of homelessness,11866.0,15574.0,5289.0,2911.0,3410.0,746.0,835.0,1578.0,42158.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,33.1,29.4,28.1,88.8,31.7,88.8,47.6,36.9,143.5,25.7,143.5,20.7,12.5,62.5,20.1,62.5,21.5,6.9,64.9,10.6,64.9,38.6,8.1,116.5,6.9,116.5,27.1,1.8,81.8,2.2,81.8,38.2,2.0,115.2,1.7,115.2,125.5,3.7,378.5,1.0,378.5
2020-04-30,Apr20,Male,Number of clients accommodated in short-term/emergency accommodation,848.0,2557.0,1628.0,519.0,204.0,195.0,140.0,96.0,6184.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,4.9,2.1,13.7,43.3,31.7,43.3,7.8,41.3,160.6,25.7,160.6,6.4,26.3,131.2,20.1,131.2,3.8,8.4,78.9,10.6,78.9,2.3,3.3,47.5,6.9,47.5,7.1,3.2,145.7,2.2,145.7,6.4,2.3,131.6,1.7,131.6,7.6,1.6,157.0,1.0,157.0
2020-04-30,Apr20,Total,Number of indigenous clients,6495.0,3455.0,4135.0,2138.0,1653.0,334.0,292.0,2704.0,21170.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,16.6,16.1,30.7,96.8,31.7,96.8,10.6,16.3,63.4,25.7,63.4,16.2,19.5,97.3,20.1,97.3,15.8,10.1,94.9,10.6,94.9,18.7,7.8,112.4,6.9,112.4,12.1,1.6,72.9,2.2,72.9,13.4,1.4,80.2,1.7,80.2,215.0,12.8,1291.7,1.0,1291.7
2020-04-30,Apr20,Male,Number of clients who are at risk of homelessness,4396.0,5367.0,1975.0,840.0,1194.0,291.0,368.0,508.0,14927.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,11.7,10.9,29.4,92.9,31.7,92.9,16.4,36.0,139.6,25.7,139.6,7.7,13.2,65.9,20.1,65.9,6.2,5.6,52.9,10.6,52.9,13.5,8.0,115.2,6.9,115.2,10.6,1.9,90.1,2.2,90.1,16.8,2.5,143.4,1.7,143.4,40.4,3.4,344.2,1.0,344.2
2020-04-30,Apr20,Male,Number of clients who are homeless,4546.0,6853.0,2920.0,1036.0,1131.0,722.0,459.0,468.0,18099.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,14.2,11.3,25.1,79.2,31.7,79.2,20.9,37.9,147.0,25.7,147.0,11.4,16.1,80.4,20.1,80.4,7.7,5.7,53.8,10.6,53.8,12.8,6.2,90.0,6.9,90.0,26.2,4.0,184.4,2.2,184.4,21.0,2.5,147.5,1.7,147.5,37.2,2.6,261.5,1.0,261.5
2020-04-30,Apr20,Total,Number of clients with a current mental health issue,7619.0,9503.0,3088.0,1628.0,1837.0,1079.0,648.0,307.0,25679.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,20.2,18.9,29.7,93.6,31.7,93.6,29.0,37.0,143.7,25.7,143.7,12.1,12.0,59.9,20.1,59.9,12.0,6.3,59.6,10.6,59.6,20.8,7.2,103.0,6.9,103.0,39.2,4.2,194.2,2.2,194.2,29.6,2.5,146.7,1.7,146.7,24.4,1.2,120.9,1.0,120.9
2020-04-30,Apr20,Total,Number of clients who are homeless,10094.0,14762.0,6653.0,2391.0,2633.0,1498.0,1027.0,1026.0,40003.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,31.5,25.0,25.2,79.6,31.7,79.6,45.1,36.9,143.3,25.7,143.3,26.1,16.6,82.9,20.1,82.9,17.7,6.0,56.2,10.6,56.2,29.8,6.6,94.8,6.9,94.8,54.4,3.7,173.1,2.2,173.1,47.0,2.6,149.3,1.7,149.3,81.6,2.6,259.4,1.0,259.4
2020-04-30,Apr20,Total,Number of clients who have experienced family and domestic violence,7813.0,14080.0,3499.0,2454.0,1747.0,505.0,744.0,935.0,31736.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,25.0,19.4,24.6,77.7,31.7,77.7,43.0,44.4,172.3,25.7,172.3,13.7,11.0,54.9,20.1,54.9,18.1,7.7,72.7,10.6,72.7,19.8,5.5,79.3,6.9,79.3,18.4,1.6,73.5,2.2,73.5,34.0,2.3,136.3,1.7,136.3,74.4,2.9,298.0,1.0,298.0
2020-04-30,Apr20,Male,Number of clients financially assisted with payments for short term/emergency accommodation,45.0,1634.0,222.0,12.0,16.0,47.0,12.0,0.0,1988.0,4031001.0,3274653.0,2552655.0,1353580.0,883328.0,275151.0,218709.0,125750.0,12717377.0,1.6,0.1,2.3,7.1,31.7,7.1,5.0,82.2,319.2,25.7,319.2,0.9,11.2,55.6,20.1,55.6,0.1,0.6,5.7,10.6,5.7,0.2,0.8,11.6,6.9,11.6,1.7,2.4,109.3,2.2,109.3,0.5,0.6,35.1,1.7,35.1,0.0,0.0,0.0,1.0,0.0
